x,y,z,dist,time
-98,2144,923,2867,33.099999999999994
396,3061,1780,2929,33.286
355,2551,382,2867,33.099999999999994
-69,365,592,4628,38.382999999999996
-96,1497,2147,4112,36.835
475,4683,303,4228,37.183
39,3687,1692,3148,33.943
432,1475,224,4038,36.613
342,1712,43,3747,35.74
226,3298,2366,3382,34.645
-81,2174,1983,3341,34.522
116,322,2410,5684,41.551
518,1155,1239,4570,38.208999999999996
468,1031,2749,5585,41.254
-63,531,2609,5445,40.833999999999996
264,418,1992,5448,40.842999999999996
165,874,239,4370,37.609
589,35,2283,6353,43.558
118,2714,1607,2780,32.839
481,507,1130,5142,39.925000000000004
237,295,2085,5605,41.314
132,296,724,4910,39.229
523,54,2581,6487,43.96
-40,3982,2725,4071,36.712
2,1875,892,3229,34.186
12,4817,656,3895,36.184
562,1566,551,4056,36.667
360,1202,1152,4333,37.498000000000005
283,2579,1987,3303,34.408
509,1125,4,4511,38.032000000000004
-9,3166,2658,3234,34.201
365,4416,1327,4023,36.568
-66,3287,1168,2402,31.705
499,265,2220,5989,42.466
-89,2176,213,2817,32.95
79,4744,2096,4493,37.978
483,238,1044,5386,40.657000000000004
203,3186,623,2453,31.858
589,892,1500,5018,39.553
199,2240,136,3055,33.664
471,469,2624,6053,42.658
87,3634,2191,3456,34.867
149,538,2713,5731,41.692
228,4798,875,4125,36.873999999999995
189,986,2207,4949,39.346000000000004
358,113,2287,6047,42.64
-87,3792,648,2771,32.812
89,4403,775,3573,35.217999999999996
361,1208,1852,4668,38.503
593,4071,1347,3915,36.244
70,3896,919,3074,33.721000000000004
289,3399,1004,2817,32.95
500,316,164,5275,40.324
335,3647,733,3057,33.67
70,2858,201,2296,31.387
589,40,336,5616,41.346999999999994
8,1671,942,3451,34.852
337,679,404,4720,38.659000000000006
-8,4536,2637,4589,38.266000000000005
127,1878,2348,4094,36.781
-1,908,2274,4884,39.150999999999996
387,-64,1192,5640,41.419
144,2309,1718,3271,34.312
123,2418,95,2810,32.929
55,4541,2447,4514,38.041000000000004
167,4351,1428,3805,35.914
482,1187,1671,4705,38.614000000000004
460,1512,2010,4562,38.185
595,2776,793,2902,33.205
409,160,1438,5541,41.122
543,2821,2455,3645,35.434
180,4347,1892,4066,36.697
155,680,1472,4783,38.848
210,3333,1520,2874,33.120999999999995
76,1697,2745,4524,38.071
326,528,2437,5708,41.623000000000005
128,1484,744,3720,35.659
-56,191,1319,4992,39.475
-45,945,1883,4544,38.131
-70,3916,1225,3047,33.64
-62,3251,512,2249,31.246
-4,2410,1058,2731,32.692
533,4511,102,4147,36.94
184,3570,793,2837,33.010000000000005
99,1039,1538,4400,37.699
211,3139,1428,2637,32.41
494,1521,1065,4120,36.859
-48,4216,1092,3323,34.467999999999996
-74,131,1472,5103,39.808
475,577,347,4964,39.391000000000005
455,1148,762,4386,37.657
374,1866,837,3599,35.296
46,3617,1281,2886,33.157
-32,2979,1541,2331,31.492
593,4949,1886,5077,39.730000000000004
102,3178,1920,2837,33.010000000000005
148,2470,294,2749,32.745999999999995
190,1512,1114,3840,36.019
558,1358,1542,4542,38.125
199,4841,130,4138,36.913000000000004
218,2554,1063,2810,32.929
301,4834,640,4200,37.099
120,2917,2341,3043,33.628
300,4393,2277,4488,37.963
364,4384,1875,4277,37.33
-28,2088,1276,3105,33.814
277,4094,2308,4188,37.063
-57,118,246,4903,39.208
19,4810,2000,4436,37.806999999999995
574,822,2003,5361,40.582
353,3135,1190,2677,32.53
269,4351,2431,4526,38.077000000000005
298,3509,1581,3169,34.006
275,2819,536,2516,32.047
373,3564,116,3037,33.61
-91,1611,2000,3905,36.214
170,1911,1932,3823,35.967999999999996
478,4471,1085,4102,36.805
23,1003,2307,4836,39.007000000000005
-54,1389,1141,3728,35.683
206,619,1859,5106,39.817
366,4497,2741,5004,39.511
90,1393,1858,4215,37.144
-18,1093,787,3971,36.412
-43,1704,1754,3710,35.629
-98,1089,1934,4378,37.632999999999996
529,2104,260,3501,35.002
133,434,496,4759,38.775999999999996
546,2462,1093,3240,34.219
344,684,263,4735,38.70399999999999
488,212,807,5362,40.585
197,3961,1645,3554,35.161
473,2517,1048,3098,33.793
-19,3446,2147,3132,33.895
-79,3939,1980,3454,34.861
499,2837,2250,3438,34.813
496,3243,1974,3330,34.489000000000004
596,849,1729,5190,40.069
292,2161,1597,3501,35.002
443,1395,20,4171,37.012
63,1726,2428,4241,37.222
93,123,2360,5824,41.971000000000004
329,2565,2607,3802,35.905
472,4941,2464,5343,40.528
-77,2105,475,2878,33.132999999999996
336,4688,2648,5093,39.778
417,3172,2389,3464,34.891000000000005
138,2980,1258,2372,31.615000000000002
-66,3192,1350,2378,31.633
106,1699,1446,3702,35.605000000000004
-96,4726,621,3694,35.580999999999996
248,1299,28,4070,36.708999999999996
429,3540,2078,3627,35.379999999999995
-91,2992,1065,2064,30.691000000000003
315,4270,2598,4616,38.346999999999994
-37,2240,2368,3583,35.248000000000005
420,-36,1404,5732,41.69499999999999
193,867,489,4386,37.657
596,1390,2098,4878,39.132999999999996
-94,3873,1765,3242,34.225
68,3399,708,2539,32.116
59,4689,1058,3893,36.178
457,917,1560,4891,39.172000000000004
332,1829,127,3601,35.302
71,90,887,5082,39.745
443,2737,1766,3170,34.009
360,1645,219,3797,35.89
378,86,495,5352,40.555
545,2664,2583,3900,36.199000000000005
124,3423,578,2608,32.323
275,1915,2161,4074,36.721000000000004
-33,4124,2397,3972,36.415
8,4219,263,3302,34.405
-93,2152,1812,3246,34.237
173,1892,1560,3632,35.395
342,3796,123,3237,34.21
-53,-88,2140,5735,41.70399999999999
-27,4914,227,3967,36.400000000000006
433,4613,1879,4577,38.230000000000004
562,1542,2509,4984,39.451
334,3594,2743,4071,36.712
17,2611,1772,2873,33.117999999999995
341,4799,1896,4682,38.545
443,4782,2084,4887,39.16
-94,-93,1860,5519,41.056000000000004
361,1122,655,4305,37.414
154,727,12,4552,38.154999999999994
47,4828,965,3994,36.481
449,-12,971,5582,41.245
436,3730,941,3279,34.336
163,3159,888,2423,31.768
119,2818,2471,3236,34.207
187,4258,2712,4564,38.190999999999995
289,3236,2636,3585,35.254
551,1834,342,3783,35.848
-89,4342,2038,3885,36.154
466,3284,211,2833,32.998000000000005
509,2147,2708,4478,37.933
32,4303,1612,3713,35.638
-4,3222,1981,2813,32.938
-19,711,930,4381,37.641999999999996
491,3114,1209,2801,32.902
-18,3061,1466,2348,31.543
314,4686,581,4061,36.681999999999995
-50,4568,2400,4401,37.702
194,2954,2729,3372,34.615
309,2965,1382,2610,32.329
477,4602,175,4168,37.003
20,3693,2494,3665,35.494
507,1537,1396,4242,37.225
396,4241,949,3752,35.754999999999995
499,586,1699,5339,40.516000000000005
104,3490,2290,3398,34.693
254,94,2104,5836,42.007000000000005
-99,1112,7,3916,36.247
226,591,1469,4941,39.322
-66,3401,6,2462,31.885
-96,4168,2481,4015,36.544
589,4867,2098,5128,39.882999999999996
334,2058,1630,3664,35.491
518,2040,2203,4221,37.162
489,4204,439,3754,35.761
38,4548,1491,3903,36.208
435,4833,741,4344,37.531
283,4015,579,3359,34.576
226,854,2589,5396,40.687
212,3842,352,3120,33.859
-94,2038,147,2962,33.385000000000005
236,4548,1723,4223,37.168
591,4007,1634,3988,36.463
-99,1024,400,3939,36.316
221,1675,2136,4243,37.228
213,1804,1278,3631,35.391999999999996
-52,3308,2085,2919,33.256
442,347,1603,5469,40.906
458,4470,2721,5054,39.661
432,3815,2727,4377,37.63
469,993,456,4536,38.107
27,2164,2186,3594,35.281
598,3344,1819,3437,34.81
26,4105,792,3214,34.141000000000005
597,1749,2456,4772,38.815
165,3494,2110,3339,34.516000000000005
152,2471,813,2768,32.803
40,13,2043,5662,41.485
491,2610,858,2976,33.427
355,3576,2011,3545,35.134
254,4028,1599,3653,35.458
-18,3809,772,2871,33.112
-89,120,1087,4945,39.333999999999996
125,2804,912,2428,31.783
-75,3188,2510,3077,33.730000000000004
217,529,2326,5518,41.053
578,1025,1268,4771,38.812
393,1924,204,3553,35.158
139,4662,2025,4424,37.771
19,2512,2178,3233,34.198
30,1906,654,3190,34.069
371,4550,1555,4270,37.309
289,2516,501,2833,32.998000000000005
150,2846,0,2432,31.795
320,1027,1671,4703,38.608000000000004
580,890,1926,5250,40.248999999999995
398,3801,1376,3462,34.885
-96,1501,1965,3988,36.463
225,3195,1741,2869,33.106
88,534,2490,5503,41.007999999999996
570,4637,602,4269,37.306000000000004
554,3355,1291,3136,33.907
148,1067,2567,5088,39.763
505,4296,1085,3954,36.361
102,2682,1197,2611,32.332
153,33,2589,6144,42.931000000000004
504,1964,2090,4206,37.117
418,4033,1023,3586,35.257000000000005
101,2155,907,3051,33.652
149,1758,2180,4118,36.853
599,807,328,4860,39.07899999999999
-19,3556,2208,3283,34.348
168,3790,2405,3845,36.034
424,1695,2553,4726,38.67699999999999
315,366,1217,5147,39.94
395,920,1292,4703,38.608000000000004
564,3053,836,2708,32.623000000000005
350,859,1079,4642,38.425000000000004
-85,4523,544,3498,34.993
236,3110,300,2417,31.75
168,430,183,4826,38.977
468,2934,2655,3609,35.326
497,1144,1910,4903,39.208
417,408,415,5071,39.712
552,3449,67,3112,33.835
-97,1382,1321,3761,35.782
81,3332,630,2477,31.93
596,1997,2747,4745,38.734
316,3332,1968,3235,34.204
523,1975,1662,3953,36.358
474,4854,887,4429,37.786
77,3561,698,2708,32.623000000000005
22,4487,1751,3964,36.391000000000005
-61,1971,2609,4007,36.52
557,2609,2271,3738,35.713
315,2116,1783,3673,35.518
585,160,2303,6238,43.212999999999994
351,3927,830,3368,34.603
517,1954,391,3626,35.377
324,917,886,4508,38.023
157,1661,1811,3986,36.457
595,1752,843,3935,36.304
525,4591,1617,4497,37.989999999999995
-81,417,2327,5332,40.495
112,369,1378,5007,39.52
541,3011,2237,3319,34.455999999999996
427,4513,834,4031,36.592
291,2316,1250,3186,34.057
118,1551,2351,4414,37.741
465,1344,1848,4633,38.398
-66,4308,670,3310,34.429
591,3401,2545,3983,36.448
179,2490,2447,3607,35.32
593,1784,2121,4496,37.987
-25,3868,1487,3158,33.973
200,726,1748,4927,39.279999999999994
-68,2694,2592,3264,34.291
78,1899,2028,3804,35.911
-12,3691,204,2763,32.788
308,1008,435,4361,37.582
-96,3345,966,2368,31.603
41,239,1040,4942,39.324999999999996
434,2639,2495,3748,35.743
37,1272,2198,4505,38.014
234,4755,2660,5067,39.699999999999996
162,3996,343,3224,34.171
588,4321,1814,4401,37.702
367,2074,2455,4216,37.147
471,3676,1068,3295,34.384
-70,4438,1829,3869,36.106
216,3947,1,3291,34.372
257,3220,721,2550,32.149
440,2825,227,2695,32.584
-26,3352,1092,2481,31.942
308,1791,1716,3952,36.355000000000004
-1,914,1133,4254,37.261
-82,4907,1117,3988,36.463
520,4409,1309,4164,36.991
489,4004,790,3576,35.227
583,2864,972,2840,33.019000000000005
40,1967,2095,3743,35.728
-72,1667,1357,3516,35.047000000000004
539,736,2134,5499,40.996
375,2877,2151,3205,34.114000000000004
-35,20,1723,5384,40.650999999999996
164,3346,1912,3062,33.685
83,4729,1361,4069,36.706
332,-84,121,5515,41.044
12,2306,1676,3119,33.856
27,2858,1355,2423,31.768
407,1597,1394,4081,36.742
-43,3029,2057,2630,32.388999999999996
238,2852,1466,2691,32.572
262,1252,1734,4455,37.864000000000004
559,4120,1111,3840,36.019
59,3524,1905,3130,33.888999999999996
312,677,2644,5701,41.602
315,514,572,4862,39.085
330,1041,67,4400,37.699
-61,4056,331,3063,33.688
276,2117,123,3258,34.272999999999996
455,4032,2300,4298,37.393
140,2770,1735,2816,32.947
257,2121,532,3196,34.087
599,3024,663,2690,32.569
289,3237,393,2589,32.266000000000005
141,2566,1617,2956,33.367000000000004
18,3441,851,2553,32.158
349,2356,883,3093,33.778
-99,2010,2727,4021,36.562
19,4188,1831,3709,35.626
95,358,427,4798,38.893
320,2830,2255,3269,34.306000000000004
269,1912,2635,4416,37.747
591,2016,1727,4016,36.547000000000004
593,2845,2116,3432,34.795
454,252,2572,6213,43.138
592,4428,1778,4491,37.972
516,1259,109,4359,37.576
-93,557,1654,4751,38.752
-80,4239,1702,3586,35.257000000000005
36,2650,7,2513,32.038
297,3473,108,2872,33.115
262,631,89,4737,38.71
248,2718,2658,3607,35.32
240,4860,2746,5245,40.234
257,4125,2097,4053,36.658
338,2877,1817,2955,33.364000000000004
332,414,1914,5471,40.912
286,2627,1373,2921,33.262
469,315,1809,5643,41.428
184,2322,579,2923,33.268
173,2265,477,2968,33.403000000000006
368,4034,11,3527,35.08
-77,2403,933,2631,32.391999999999996
13,1457,341,3623,35.368
493,1903,2729,4722,38.665
196,1535,390,3724,35.671
473,1866,2094,4276,37.327
-14,4549,1667,3943,36.328
-83,968,2338,4787,38.86
527,243,2012,5899,42.196
586,537,511,5109,39.826
74,4297,1086,3524,35.071
56,3936,2476,3931,36.292
576,2823,2603,3788,35.863
162,4285,250,3524,35.071
127,3568,527,2755,32.763999999999996
164,2007,1832,3660,35.479
392,373,1392,5289,40.366
412,3756,59,3281,34.342
175,4745,1161,4098,36.793
289,1264,2207,4771,38.812
57,619,913,4545,38.134
82,1057,2749,5173,40.018
153,1760,465,3453,34.858
-4,2946,88,2157,30.970000000000002
294,3452,2175,3470,34.909
530,1393,1245,4346,37.537
312,3697,392,3072,33.714999999999996
125,2690,203,2519,32.056
267,4566,2741,4974,39.421
596,1560,1290,4263,37.288000000000004
87,3572,2600,3691,35.572
-27,1977,743,3072,33.714999999999996
579,2491,204,3172,34.015
334,964,771,4450,37.849
0,1317,2005,4293,37.378
-76,2319,717,2678,32.533
53,320,1248,4943,39.328
314,1223,814,4178,37.033
-57,1882,1835,3566,35.197
229,2712,861,2613,32.338
534,1140,2202,5136,39.907000000000004
449,433,794,5100,39.799
280,472,2738,5947,42.34
479,1631,658,3914,36.241
-34,3502,62,2581,32.242000000000004
170,4208,369,3442,34.824999999999996
110,2306,1849,3317,34.449999999999996
-38,1376,2684,4683,38.547999999999995
-45,2096,2723,3986,36.457
374,4392,2330,4598,38.29299999999999
150,645,777,4586,38.257000000000005
396,2681,2354,3565,35.194
74,4808,2515,4850,39.049
211,3062,48,2389,31.666
580,3760,1829,3841,36.022
-26,3309,2432,3189,34.066
-53,4830,1764,4240,37.219
464,982,709,4554,38.161
388,4607,2733,5130,39.889
516,918,2463,5527,41.08
230,197,2365,5891,42.172000000000004
442,2802,2085,3303,34.408
123,3428,158,2643,32.428
56,3942,236,3077,33.730000000000004
313,560,1392,5023,39.568000000000005
530,1852,2493,4630,38.389
422,49,2126,6063,42.688
6,2107,2515,3867,36.1
583,3123,1474,3015,33.544
113,2153,1941,3530,35.089
202,2770,16,2556,32.167
2,2928,2661,3153,33.958
23,2365,2513,3625,35.374
454,2119,2225,4093,36.778
578,734,1838,5350,40.549
296,2290,327,3074,33.721000000000004
433,824,1538,4949,39.346000000000004
90,1336,2267,4542,38.125
572,1755,2622,4866,39.096999999999994
548,588,1121,5125,39.873999999999995
-55,3494,2469,3373,34.618
520,676,2055,5487,40.96
203,2736,1238,2673,32.518
279,3640,243,2997,33.49
242,3264,2247,3280,34.339
271,4347,2074,4274,37.321
573,3363,2734,4072,36.715
530,4752,1253,4494,37.981
-20,4334,1310,3549,35.146
6,2565,2441,3354,34.561
375,10,814,5452,40.855000000000004
203,1640,105,3666,35.497
264,782,772,4562,38.185
496,2271,2491,4175,37.024
459,4473,3,4060,36.679
569,2669,1834,3404,34.711
250,1485,1770,4231,37.192
-89,1583,102,3431,34.792
439,2490,337,3016,33.547000000000004
488,2781,13,2832,32.995
12,4810,1129,3989,36.466
-95,4800,2113,4387,37.66
361,1004,2334,5192,40.074999999999996
352,4263,1816,4108,36.823
43,1102,2074,4597,38.29
-22,2891,1851,2601,32.302
246,4899,1487,4460,37.879
550,1067,1456,4783,38.848
410,3271,2441,3594,35.281
479,356,245,5201,40.102
27,3328,157,2447,31.84
287,166,2241,5890,42.169
131,4941,1854,4588,38.263
288,3040,356,2393,31.677999999999997
296,4926,1035,4360,37.579
-18,779,2626,5255,40.264
199,3788,531,3047,33.64
440,987,906,4558,38.172999999999995
127,640,2460,5414,40.741
361,1831,340,3597,35.29
491,2353,1219,3337,34.51
213,3314,938,2640,32.419
226,1433,2229,4554,38.161
304,3316,1195,2810,32.929
389,3761,640,3215,34.144
263,341,668,4989,39.466
584,2685,2107,3577,35.230000000000004
-71,1263,1461,3968,36.403
32,1577,181,3543,35.128
593,2498,714,3167,34.0
230,4130,1831,3862,36.085
339,576,1830,5265,40.294
592,2420,87,3279,34.336
146,2642,1494,2822,32.965
332,2260,1530,3408,34.723
554,337,772,5297,40.39
99,2115,1820,3480,34.939
344,1260,1664,4490,37.969
86,4597,1894,4223,37.168
54,1038,1744,4467,37.900000000000006
205,1199,235,4085,36.754
248,3431,643,2744,32.731
594,4515,2541,5097,39.79
13,370,1358,4898,39.193000000000005
80,2125,1070,3104,33.811
571,3361,2306,3747,35.74
236,3444,1365,2939,33.316
266,484,742,4858,39.073
14,736,1091,4433,37.798
574,2406,907,3273,34.318
486,4289,1822,4272,37.315
-77,4108,2557,4031,36.592
417,1013,1974,4995,39.484
266,4843,1948,4683,38.547999999999995
290,3403,1672,3104,33.811
-95,1685,1464,3524,35.071
364,1566,2158,4510,38.029
337,3223,1134,2729,32.686
250,1409,1256,4054,36.661
481,1875,1256,3819,35.955999999999996
441,2256,825,3274,34.321
478,3398,1482,3188,34.063
273,3142,1561,2767,32.8
-89,825,95,4191,37.072
-92,240,149,4762,38.785
101,3121,283,2295,31.384
542,4523,1341,4313,37.438
-55,2473,2526,3448,34.842999999999996
599,391,2220,5963,42.388
48,-85,1627,5519,41.056000000000004
64,4423,2557,4487,37.96
81,4644,2534,4707,38.62
173,297,2208,5622,41.364999999999995
-48,1377,1634,3965,36.394
137,4929,2303,4879,39.136
268,2495,142,2868,33.103
22,1469,1691,3974,36.421
50,3341,916,2498,31.993
396,709,1822,5184,40.051
574,4315,424,3950,36.349
285,2472,2419,3710,35.629
522,689,1328,5076,39.727
337,4162,1227,3701,35.602
145,1400,853,3839,36.016000000000005
470,2261,2359,4062,36.685
385,175,249,5287,40.36
24,2709,234,2394,31.681
-81,3538,557,2517,32.05
496,2156,1930,3903,36.208
589,324,1908,5814,41.940999999999995
504,2821,1239,2890,33.169
9,4839,866,3945,36.333999999999996
495,504,1882,5524,41.071
307,3106,167,2503,32.007999999999996
517,3014,116,2631,32.391999999999996
85,444,2734,5777,41.83
530,2250,1393,3551,35.152
404,3360,711,2836,33.007000000000005
-89,3734,1049,2787,32.86
266,579,367,4751,38.752
455,2764,1671,3101,33.802
595,466,2605,6165,42.994
56,1792,1858,3782,35.845
89,499,118,4690,38.569
408,309,2072,5753,41.757999999999996
458,1695,2037,4394,37.681000000000004
530,2826,153,2797,32.89
333,2654,1781,3152,33.955
302,4206,2504,4468,37.903
8,700,2173,5030,39.589
597,1058,551,4599,38.296
581,3291,1142,3044,33.631
527,4302,1622,4213,37.138
231,127,1913,5656,41.467
346,4336,1670,4092,36.775000000000006
53,3714,1342,3016,33.547000000000004
337,1811,1295,3755,35.763999999999996
141,1338,129,3901,36.202
361,2911,2034,3079,33.736
131,2302,1128,2996,33.487
252,3841,2326,3923,36.268
256,-40,420,5357,40.56999999999999
400,2187,2175,3937,36.31
201,1058,912,4250,37.248999999999995
69,2244,652,2891,33.172
22,1369,239,3732,35.695
439,2267,1061,3318,34.453
416,1133,1216,4481,37.942
217,3458,917,2783,32.848
156,1355,2748,4948,39.342999999999996
485,3697,629,3246,34.237
256,320,1652,5336,40.507000000000005
261,51,1549,5556,41.167
214,4473,864,3783,35.848
346,3262,979,2731,32.692
503,1367,2156,4847,39.04
203,2035,108,3270,34.309
-32,1311,407,3719,35.656
579,4893,303,4542,38.125
-91,2140,1038,2908,33.223
487,4527,2646,5082,39.745
427,4798,100,4329,37.486
484,4470,1443,4248,37.243
495,-17,2020,6132,42.895
91,1014,2037,4708,38.623000000000005
-12,3944,2112,3613,35.338
151,2951,968,2320,31.459
136,2937,2633,3257,34.27
335,4829,852,4258,37.272999999999996
22,2273,1013,2881,33.141999999999996
-88,490,712,4494,37.981
-8,3352,2591,3370,34.609
-27,2621,2038,2984,33.451
483,4189,1887,4208,37.123000000000005
297,3917,1888,3751,35.752
25,4057,2351,3929,36.286
598,3322,662,2987,33.46
599,1396,1825,4702,38.605000000000004
103,3332,1076,2585,32.254
254,1611,233,3722,35.665
492,2518,1423,3259,34.275999999999996
508,0,196,5593,41.278
465,4570,594,4097,36.79
343,435,2202,5650,41.449
194,2958,568,2297,31.39
58,4817,494,3935,36.304
157,256,490,4961,39.382000000000005
590,2854,1880,3268,34.303
362,2785,767,2656,32.467
-15,1132,87,3960,36.379
582,3649,741,3307,34.42
599,1044,2571,5565,41.194
250,1305,600,4007,36.52
546,620,2431,5832,41.995
449,2548,1316,3139,33.916
-79,2232,2591,3715,35.644
489,3543,326,3100,33.799
515,1919,2609,4635,38.404
287,2924,116,2463,31.887999999999998
-6,2560,1499,2755,32.763999999999996
219,4787,2360,4860,39.07899999999999
415,3261,2036,3307,34.42
115,-20,2224,5893,42.178
596,1346,236,4329,37.486
-22,1733,713,3317,34.449999999999996
185,1021,1702,4591,38.272
468,3812,483,3340,34.519
-38,1605,1794,3837,36.01
127,3094,387,2284,31.351
345,2021,233,3403,34.708
238,4556,2192,4529,38.086
175,3353,2460,3455,34.864000000000004
480,4028,1135,3677,35.53
439,3106,2181,3273,34.318
-75,3505,1209,2626,32.376999999999995
93,1032,1203,4254,37.261
337,4324,1394,3932,36.295
141,4876,1326,4259,37.275999999999996
579,4550,1092,4284,37.351
-21,4097,1265,3293,34.378
307,4,516,5363,40.587999999999994
580,4885,2649,5535,41.104
78,3596,906,2779,32.836
271,4370,1914,4194,37.081
52,58,2426,5896,42.187
111,1108,2389,4878,39.132999999999996
